fn,tid,title,wordsInTitle,url,ratingCount,duration,year,type,nrOfWins,nrOfNominations,nrOfPhotos,nrOfNewsArticles,nrOfUserReviews,nrOfGenre,Action,Adult,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,FilmNoir,GameShow,History,Horror,Music,Musical,Mystery,News,RealityTV,Romance,SciFi,Short,Sport,TalkShow,Thriller,War,Western,imdbRating
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1415,tt0048640,Treffpunkt Hongkong (1955),treffpunkt hongkong,http://www.imdb.com/title/tt0048640/,717,5760,1955,video.movie,0,0,5,31,19,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
titles04/index.html.14150,tt2617456,Superman: Unbound (Video 2013),superman unbound video,http://www.imdb.com/title/tt2617456/,4563,4500,2013,video.movie,0,0,6,114,15,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
titles04/index.html.14151,tt2618234,Utopia Episode #1.1 (TV Episode 2013),utopia episode tv episode,http://www.imdb.com/title/tt2618234/,376,,2013,video.episode,0,0,0,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,8.4
titles04/index.html.14152,tt2618254,The Mentalist Red in Tooth and Claw (TV Episode 2013),the mentalist red in tooth and claw tv episode,http://www.imdb.com/title/tt2618254/,330,2580,2013,video.episode,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8
titles04/index.html.14155,tt2622478,18th Annual Critics' Choice Movie Awards (TV Movie 2013),th annual critics choice movie awards tv movie,http://www.imdb.com/title/tt2622478/,24,7200,2013,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.3
titles04/index.html.14156,tt2625030,Sin-se-gae (2013),sin se gae,http://www.imdb.com/title/tt2625030/,6783,8040,2013,video.movie,2,9,15,0,29,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,7.6
titles04/index.html.14159,tt2627702,The 55th Annual Grammy Awards (2013),the th annual grammy awards,http://www.imdb.com/title/tt2627702/,133,,2013,video.tv,0,2,2,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5
titles04/index.html.1416,tt0048662,Sturm über dem Nil (1955),sturm ber dem nil,http://www.imdb.com/title/tt0048662/,284,6420,1955,video.movie,0,0,0,0,9,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2
titles04/index.html.14160,tt2628316,Green Street 3: Never Back Down (2013),green street never back down,http://www.imdb.com/title/tt2628316/,1801,,2013,video.movie,0,0,0,0,12,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14164,tt2636124,Ghost in the Shell Arise - Border 1: Ghost Pain (2013),ghost in the shell arise border ghost pain,http://www.imdb.com/title/tt2636124/,624,3480,2013,video.movie,0,0,0,0,6,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14167,tt2644704,Hart of Dixie Where I Lead Me (TV Episode 2013),hart of dixie where i lead me tv episode,http://www.imdb.com/title/tt2644704/,102,3600,2013,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8
titles04/index.html.14169,tt2647586,Resurrection (TV Series 2014– ),resurrection tv series,http://www.imdb.com/title/tt2647586/,7646,2580,2014,video.tv,0,0,50,169,32,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14174,tt2660550,19th Annual Screen Actors Guild Awards (TV Movie 2013),th annual screen actors guild awards tv movie,http://www.imdb.com/title/tt2660550/,28,,2013,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
titles04/index.html.14175,tt2660734,The Tomorrow People (TV Series 2013–2014),the tomorrow people tv series,http://www.imdb.com/title/tt2660734/,17549,2580,2013,video.tv,0,0,76,436,52,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.5
titles04/index.html.14176,tt2662664,RuPaul's Drag Race Draggle Rock (TV Episode 2013),rupaul s drag race draggle rock tv episode,http://www.imdb.com/title/tt2662664/,20,2700,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1418,tt0048691,Drei Rivalen (1955),drei rivalen,http://www.imdb.com/title/tt0048691/,1167,6180,1955,video.movie,0,0,5,14,35,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
titles04/index.html.14184,tt2674152,The Battle of Amfar (2013),the battle of amfar,http://www.imdb.com/title/tt2674152/,36,2400,2013,video.movie,0,0,14,0,1,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7
titles04/index.html.14187,tt2692646,Don't Trust the B---- in Apartment 23 The Seven Year B----... (TV Episode 2013),don t trust the b in apartment the seven year b tv episode,http://www.imdb.com/title/tt2692646/,59,1320,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles04/index.html.14188,tt2693776,Intelligence (TV Series 2014),intelligence tv series,http://www.imdb.com/title/tt2693776/,9527,2520,2014,video.tv,0,0,39,263,72,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1419,tt0048696,Tarantula (1955),tarantula,http://www.imdb.com/title/tt0048696/,5283,4800,1955,video.movie,0,0,5,28,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,6.5
titles04/index.html.14191,tt2708068,Bob's Burgers O.T.: The Outside Toilet (TV Episode 2013),bob s burgers o t the outside toilet tv episode,http://www.imdb.com/title/tt2708068/,107,1800,2013,video.episode,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14193,tt2710104,The Crazy Ones (TV Series 2013–2014),the crazy ones tv series,http://www.imdb.com/title/tt2710104/,7544,1800,2013,video.tv,0,0,19,734,37,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles04/index.html.14194,tt2710394,Reign (TV Series 2013– ),reign tv series,http://www.imdb.com/title/tt2710394/,13505,2520,2013,video.tv,1,2,89,243,79,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.142,tt0017382,The Show Off (1926),the show off,http://www.imdb.com/title/tt0017382/,209,4920,1926,video.movie,0,0,4,7,8,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
titles04/index.html.1420,tt0048701,Teen-Age Crime Wave (1955),teen age crime wave,http://www.imdb.com/title/tt0048701/,354,4620,1955,video.movie,0,0,0,0,9,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1
titles04/index.html.14200,tt2724064,Sharknado (TV Movie 2013),sharknado tv movie,http://www.imdb.com/title/tt2724064/,18604,5160,2013,video.movie,0,0,10,462,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3
titles04/index.html.14201,tt2731764,Shark Tank Episode #4.19 (TV Episode 2013),shark tank episode tv episode,http://www.imdb.com/title/tt2731764/,15,3600,2013,video.episode,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14204,tt2739636,The 2013 Film Independent Spirit Awards (TV Movie 2013),the film independent spirit awards tv movie,http://www.imdb.com/title/tt2739636/,28,,2013,video.movie,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
titles04/index.html.14205,tt2739708,Assassin's Creed IV: Black Flag (Video Game 2013),assassin s creed iv black flag video game,http://www.imdb.com/title/tt2739708/,2919,,2013,game,0,0,0,0,7,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.3
titles04/index.html.14206,tt2747036,Parks and Recreation Animal Control (TV Episode 2013),parks and recreation animal control tv episode,http://www.imdb.com/title/tt2747036/,233,1320,2013,video.episode,0,0,10,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14208,tt2755156,The Nostalgia Chick Nostalgia Chick & Rantasmo: Disney Needs More Gay (TV Episode 2013),the nostalgia chick nostalgia chick rantasmo disney needs more gay tv episode,http://www.imdb.com/title/tt2755156/,7,840,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1421,tt0048703,Rächer in Schwarz (1955),r cher in schwarz,http://www.imdb.com/title/tt0048703/,548,4800,1955,video.movie,0,0,3,2,20,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14211,tt2758950,Helix (TV Series 2014– ),helix tv series,http://www.imdb.com/title/tt2758950/,11005,2400,2014,video.tv,0,0,96,282,92,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,7.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14215,tt2762334,Main Tera Hero (2014),main tera hero,http://www.imdb.com/title/tt2762334/,1955,7680,2014,video.movie,0,0,0,0,28,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.6
titles04/index.html.1422,tt0048719,Liebe im Quartett (1955),liebe im quartett,http://www.imdb.com/title/tt0048719/,186,5580,1955,video.movie,0,0,3,0,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14224,tt2796270,Nada Tenho de Meu (TV Mini-Series 2012),nada tenho de meu tv mini series,http://www.imdb.com/title/tt2796270/,15,,2012,video.tv,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14228,tt2802008,Once Upon a Time in Wonderland (TV Series 2013– ),once upon a time in wonderland tv series,http://www.imdb.com/title/tt2802008/,7176,2520,2013,video.tv,0,0,51,396,26,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles04/index.html.14229,tt2802850,Fargo (TV Series 2014– ),fargo tv series,http://www.imdb.com/title/tt2802850/,36689,3180,2014,video.tv,3,4,98,385,80,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.1
titles04/index.html.14230,tt2803988,Nikita Invisible Hand (TV Episode 2013),nikita invisible hand tv episode,http://www.imdb.com/title/tt2803988/,174,3600,2013,video.episode,0,0,13,0,0,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14232,tt2806788,Fukrey (2013),fukrey,http://www.imdb.com/title/tt2806788/,4205,8340,2013,video.movie,4,12,7,138,33,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14237,tt2820466,Justice League: The Flashpoint Paradox (Video 2013),justice league the flashpoint paradox video,http://www.imdb.com/title/tt2820466/,9338,4500,2013,video.movie,0,0,54,139,35,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
titles04/index.html.14238,tt2821088,Les Salauds - Dreckskerle (2013),les salauds dreckskerle,http://www.imdb.com/title/tt2821088/,1394,6000,2013,video.movie,0,0,7,17,11,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14244,tt2836364,Confissões de Adolescente (2013),confiss es de adolescente,http://www.imdb.com/title/tt2836364/,243,5760,2013,video.movie,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
titles04/index.html.14245,tt2836450,Aziz Ansari: Buried Alive (TV Movie 2013),aziz ansari buried alive tv movie,http://www.imdb.com/title/tt2836450/,757,4800,2013,video.movie,0,0,10,2,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3
titles04/index.html.14246,tt2839486,Far Cry 3: Blood Dragon (Video Game 2013),far cry blood dragon video game,http://www.imdb.com/title/tt2839486/,551,,2013,game,2,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,8.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1425,tt0048729,Zur Hölle und zurück (1955),zur h lle und zur ck,http://www.imdb.com/title/tt0048729/,3155,6360,1955,video.movie,0,0,11,40,37,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
titles04/index.html.14250,tt2857294,The Angry Video Game Nerd Adventures (Video Game 2013),the angry video game nerd adventures video game,http://www.imdb.com/title/tt2857294/,15,,2013,game,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
titles04/index.html.14251,tt2858338,Perspectives Jonathan Ross: Alfred Hitchcock - Made in Britain (TV Episode 2013),perspectives jonathan ross alfred hitchcock made in britain tv episode,http://www.imdb.com/title/tt2858338/,6,,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
titles04/index.html.14253,tt2866056,Madonna: Celebration - The Video Collection (Video 2009),madonna celebration the video collection video,http://www.imdb.com/title/tt2866056/,56,12660,2009,video.movie,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.8
titles04/index.html.14256,tt2881698,Skinwalker Ranch (2013),skinwalker ranch,http://www.imdb.com/title/tt2881698/,1839,5160,2013,video.movie,0,0,2,29,26,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
titles04/index.html.14259,tt2902898,Ashens and the Quest for the Gamechild (2013),ashens and the quest for the gamechild,http://www.imdb.com/title/tt2902898/,573,5280,2013,video.movie,0,0,0,0,6,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6
titles04/index.html.14260,tt2904608,Turks & Caicos (TV Movie 2014),turks caicos tv movie,http://www.imdb.com/title/tt2904608/,607,5700,2014,video.movie,0,0,0,0,12,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14266,tt2917506,A Story of Children and Film (2013),a story of children and film,http://www.imdb.com/title/tt2917506/,164,6360,2013,video.movie,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1427,tt0048752,Der unbekannte Soldat (1955),der unbekannte soldat,http://www.imdb.com/title/tt0048752/,5147,10860,1955,video.movie,7,1,0,0,16,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14274,tt2935320,Grimm: Bad Hair Day (Video 2012),grimm bad hair day video,http://www.imdb.com/title/tt2935320/,21,,2012,video.movie,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1428,tt0048789,Rauhe Gesellen (1955),rauhe gesellen,http://www.imdb.com/title/tt0048789/,1301,5700,1955,video.movie,0,0,3,0,34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.9
titles04/index.html.14282,tt2963600,James & Mike Mondays (TV Series 2012– ),james mike mondays tv series,http://www.imdb.com/title/tt2963600/,36,,2012,video.tv,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14287,tt2968160,King of the Nerds To LARP or Not to LARP (TV Episode 2014),king of the nerds to larp or not to larp tv episode,http://www.imdb.com/title/tt2968160/,5,2520,2014,video.episode,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6
titles04/index.html.14289,tt2971572,Saints Row IV (Video Game 2013),saints row iv video game,http://www.imdb.com/title/tt2971572/,871,,2013,game,0,0,0,0,5,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.3
titles04/index.html.14292,tt2975642,Saturday Night Live Tina Fey/Arcade Fire (TV Episode 2013),saturday night live tina fey arcade fire tv episode,http://www.imdb.com/title/tt2975642/,155,5400,2013,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7.6
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14299,tt2994028,The Cinema Snob The Legend of the Lone Ranger (TV Episode 2013),the cinema snob the legend of the lone ranger tv episode,http://www.imdb.com/title/tt2994028/,5,1320,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14305,tt3006666,Hello Ross! (TV Series 2013– ),hello ross tv series,http://www.imdb.com/title/tt3006666/,94,,2013,video.tv,0,0,7,28,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.4
titles04/index.html.14306,tt3008014,Gwansang (2013),gwansang,http://www.imdb.com/title/tt3008014/,518,8520,2013,video.movie,5,10,11,0,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7
titles04/index.html.14307,tt3012194,The Miracle of Life (2013),the miracle of life,http://www.imdb.com/title/tt3012194/,85,5040,2013,video.movie,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1431,tt0048822,Der Gangsterschreck (1955),der gangsterschreck,http://www.imdb.com/title/tt0048822/,719,6120,1955,video.movie,0,0,3,8,11,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.6
titles04/index.html.14311,tt3025566,The Nostalgia Critic Sailor Moon (TV Episode 2013),the nostalgia critic sailor moon tv episode,http://www.imdb.com/title/tt3025566/,31,1560,2013,video.episode,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.8
titles04/index.html.14312,tt3027506,Taxi Brooklyn (TV Series 2014– ),taxi brooklyn tv series,http://www.imdb.com/title/tt3027506/,484,2580,2014,video.tv,0,0,16,29,16,3,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14314,tt3030772,Psych Remake A.K.A. Cloudy... With a Chance of Improvement (TV Episode 2014),psych remake a k a cloudy with a chance of improvement tv episode,http://www.imdb.com/title/tt3030772/,211,3600,2014,video.episode,0,0,0,0,5,3,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.14319,tt3053202,Bill Cosby: Far from Finished (TV Movie 2013),bill cosby far from finished tv movie,http://www.imdb.com/title/tt3053202/,269,5700,2013,video.movie,0,0,0,0,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5
titles04/index.html.1432,tt0048845,Jung und Leidenschaftlich - Wie das Leben so spielt (TV Series 1956–2010),jung und leidenschaftlich wie das leben so spielt tv series,http://www.imdb.com/title/tt0048845/,1200,3600,2010,video.tv,81,418,19,784,27,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.1
titles04/index.html.14320,tt3060952,Justice League: War (Video 2014),justice league war video,http://www.imdb.com/title/tt3060952/,6100,4740,2014,video.movie,0,0,31,150,48,3,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.1
titles04/index.html.14323,tt3066874,Chelsea Lately Episode #7.115 (TV Episode 2013),chelsea lately episode tv episode,http://www.imdb.com/title/tt3066874/,7,1320,2013,video.episode,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.4
titles04/index.html.14324,tt3067206,Midnight Screenings (TV Series 2011– ),midnight screenings tv series,http://www.imdb.com/title/tt3067206/,48,,2011,video.tv,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.7
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
titles04/index.html.1433,tt0048894,The Price Is Right (TV Series 1956–1965),the price is right tv series,http://www.imdb.com/title/tt0048894/,95,1800,1965,video.tv,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.4
titles04/index.html.14330,tt3086894,Teen Wolf The Girl Who Knew Too Much (TV Episode 2013),teen wolf the girl who knew too much tv episode,http://www.imdb.com/title/tt3086894/,336,2460,2013,video.episode,0,0,0,0,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.8
titles04/index.html.14333,tt3097084,Camp Takota (2014),camp takota,http://www.imdb.com/title/tt3097084/,2169,5700,2014,video.movie,0,0,12,27,29,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
