@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-F-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R27-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14,16-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R10-11'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute facenumber_in_poster numeric
@attribute num_user_for_reviews numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute budget {'\'(-inf-20500000]\'','\'(20500000-49950000]\'','\'(49950000-inf)\''}

@data
42,110,18,865,13000,6884,17417,0,133,1999,883,4.6,2.2,458,'\'(-inf-20500000]\''
149,132,14,3,52,8429,91,9,62,2009,32,7.7,2.35,0,'\'(-inf-20500000]\''
165,94,12,183,17000,70133,17883,1,214,2015,523,6.7,2.35,26000,'\'(49950000-inf)\''
74,113,212,18,567,12128,708,6,61,2011,111,5.6,2.35,0,'\'(-inf-20500000]\''
1,111,0,247,1000,314,2059,0,10,2015,445,7.5,1.85,26000,'\'(-inf-20500000]\''
82,99,130,79,399,21034,663,0,153,2014,116,5.8,2.35,23000,'\'(-inf-20500000]\''
151,104,0,1000,26000,600996,39175,0,726,2000,11000,8.3,1.85,27000,'\'(-inf-20500000]\''
98,103,52,426,969,63855,2987,1,248,1989,886,6.6,2.35,0,'\'(-inf-20500000]\''
25,134,0,4,15,3466,30,1,40,1993,6,7.5,1.85,355,'\'(-inf-20500000]\''
183,106,287,233,767,142293,2053,2,245,1984,281,7.2,2.35,14000,'\'(-inf-20500000]\''
282,125,0,504,11000,911097,13485,1,1470,1977,1000,8.7,2.35,33000,'\'(-inf-20500000]\''
158,109,11,411,22000,49671,24063,2,166,2016,851,6,1.85,11000,'\'(-inf-20500000]\''
89,200,767,382,597,55816,1966,1,255,1965,396,8,1.85,7000,'\'(-inf-20500000]\''
128,112,197,632,755,43795,3507,3,171,2008,734,4.5,1.85,0,'\'(-inf-20500000]\''
410,116,737,141,23000,275869,23811,3,389,2010,238,7.9,2.35,36000,'\'(20500000-49950000]\''
54,120,36,633,886,82743,3280,0,201,1992,655,7.5,1.85,7000,'\'(-inf-20500000]\''
141,107,15,602,17000,83893,20466,1,132,2014,1000,6.8,1.85,15000,'\'(-inf-20500000]\''
57,107,42,808,1000,49007,3435,0,97,1989,854,7.2,2.35,0,'\'(-inf-20500000]\''
216,81,541,328,991,207934,2562,3,629,2002,465,7.1,1.85,0,'\'(-inf-20500000]\''
80,101,163,488,683,162701,2436,0,962,2002,548,7.4,1.85,19000,'\'(-inf-20500000]\''
77,122,0,191,276,73193,903,5,190,1995,258,7.6,1.85,0,'\'(-inf-20500000]\''
101,97,16,637,4000,149222,6223,1,749,1999,656,6.9,2.35,0,'\'(-inf-20500000]\''
156,92,52,647,723,76207,3101,0,194,2009,651,6,1.85,0,'\'(-inf-20500000]\''
109,110,107,549,664,19440,3376,0,56,2008,551,7.3,1.85,0,'\'(-inf-20500000]\''
62,86,5,532,584,10966,3850,1,100,2001,580,4.6,2.35,365,'\'(-inf-20500000]\''
33,91,0,298,636,9903,1852,0,80,1992,330,6,2.35,541,'\'(-inf-20500000]\''
52,100,365,225,425,5187,1661,1,64,1986,394,5.5,1.85,902,'\'(-inf-20500000]\''
351,111,34,54,838,73249,995,4,212,2015,55,7.5,1.85,36000,'\'(-inf-20500000]\''
37,89,2,651,799,14656,4291,0,90,2001,711,6.3,1.85,0,'\'(-inf-20500000]\''
58,84,71,553,8000,10777,10982,0,79,2000,723,5.1,1.85,671,'\'(-inf-20500000]\''
175,98,0,123,358,15684,1114,2,126,2012,156,6.8,1.85,13000,'\'(-inf-20500000]\''
75,95,5,443,1000,15427,2729,0,121,2001,660,5.3,1.85,449,'\'(-inf-20500000]\''
161,100,0,303,11000,59982,12237,0,463,2001,472,7.3,1.85,5000,'\'(-inf-20500000]\''
203,109,64,553,16000,33856,17866,4,147,2015,638,7.3,1.85,34000,'\'(-inf-20500000]\''
188,118,386,812,14000,42689,17490,1,204,2004,1000,7.1,1.85,0,'\'(-inf-20500000]\''
221,88,0,795,901,128850,3913,1,604,1992,888,7.6,1.85,10000,'\'(-inf-20500000]\''
66,86,4,424,960,12437,2415,1,107,2002,448,5.3,2.35,405,'\'(-inf-20500000]\''
80,118,529,472,40000,171882,69746,3,292,1993,29000,7.8,2.35,14000,'\'(-inf-20500000]\''
25,125,10,109,866,2164,1281,2,74,2003,147,7.7,1.85,0,'\'(-inf-20500000]\''
169,125,608,579,979,20307,3133,1,165,2004,594,7.7,2.35,0,'\'(-inf-20500000]\''
70,94,18,183,658,13622,1559,2,128,2002,463,5.4,2.35,550,'\'(-inf-20500000]\''
15,113,300,787,1000,1761,3072,1,19,1995,979,6.2,1.85,174,'\'(-inf-20500000]\''
535,104,1000,272,3000,96233,4082,0,313,2013,275,7.4,2.35,26000,'\'(-inf-20500000]\''
92,95,596,697,1000,17333,3300,0,153,2001,835,6.2,2.35,0,'\'(-inf-20500000]\''
14,102,8,40,14000,14129,14281,0,39,1991,163,5.1,2.2,967,'\'(-inf-20500000]\''
78,104,238,22,60,11132,150,2,86,2006,35,6.8,1.85,0,'\'(-inf-20500000]\''
223,120,365,723,887,105448,3876,2,321,1982,770,7.4,2.35,11000,'\'(-inf-20500000]\''
160,95,43,357,3000,88529,5286,3,262,2008,723,5.8,1.85,0,'\'(-inf-20500000]\''
75,118,10,48,172,5772,378,0,115,2006,71,6.4,2.35,302,'\'(-inf-20500000]\''
20,193,160,860,8000,13998,10822,0,264,2006,1000,6,1.85,659,'\'(49950000-inf)\''
105,97,32,327,893,12980,2640,0,132,1999,692,6.9,1.85,646,'\'(-inf-20500000]\''
120,98,7,507,805,28570,2271,0,160,2013,766,5.5,1.85,0,'\'(-inf-20500000]\''
108,103,57,132,541,16747,1228,0,349,2002,451,5.4,1.85,1000,'\'(-inf-20500000]\''
285,161,0,73,273,427357,727,2,1736,1968,117,8.3,2.35,24000,'\'(-inf-20500000]\''
215,120,14000,548,861,281842,2811,0,515,1982,725,7.9,1.85,34000,'\'(-inf-20500000]\''
81,97,21,499,17000,27689,20312,1,74,2007,1000,6.5,1.85,1000,'\'(-inf-20500000]\''
5,99,11,327,665,859,2272,2,31,1994,446,6.4,1.85,119,'\'(-inf-20500000]\''
43,111,58,258,482,2618,1526,0,111,2007,362,5.8,2.35,411,'\'(-inf-20500000]\''
43,145,0,280,639,3665,1807,1,57,2012,377,6.6,1.85,0,'\'(-inf-20500000]\''
161,126,835,893,49000,604904,63710,1,682,1997,13000,8.3,1.85,31000,'\'(-inf-20500000]\''
210,121,163,482,723,142115,3189,1,614,2006,651,6.2,1.85,0,'\'(-inf-20500000]\''
52,117,425,901,13000,48629,27378,2,134,1981,11000,6.9,1.85,0,'\'(-inf-20500000]\''
139,98,235,229,4000,70141,5270,0,385,2000,464,5.9,1.85,0,'\'(-inf-20500000]\''
165,109,65,393,798,17596,2480,0,94,2016,465,6.1,1.85,0,'\'(-inf-20500000]\''
96,95,7,1000,23000,67115,28734,0,389,1999,1000,5.8,2.35,0,'\'(-inf-20500000]\''
323,109,304,736,939,86956,3276,4,275,2009,906,7.3,2.35,12000,'\'(-inf-20500000]\''
190,96,163,448,723,111087,3492,1,319,2007,651,5.9,2.35,0,'\'(-inf-20500000]\''
173,101,13,368,494,41763,2013,8,403,2005,392,5.5,1.85,0,'\'(-inf-20500000]\''
46,107,0,685,1000,8962,5264,0,137,2006,907,5,2.35,676,'\'(-inf-20500000]\''
59,119,17000,638,10000,57831,11895,1,115,1986,970,7,2.35,0,'\'(-inf-20500000]\''
22,100,65,577,633,44502,3362,0,46,1992,613,6.4,2.35,0,'\'(-inf-20500000]\''
203,98,70,634,4000,115050,7461,6,911,2004,1000,5.9,1.85,4000,'\'(-inf-20500000]\''
77,92,221,491,11000,156143,13162,1,289,1996,503,7,2.35,0,'\'(-inf-20500000]\''
190,90,108,270,1000,86890,1982,3,985,2001,322,6.1,1.85,0,'\'(-inf-20500000]\''
81,90,65,730,18000,85362,20795,0,181,1989,769,6.9,1.85,0,'\'(-inf-20500000]\''
56,153,82,139,695,25303,1593,2,138,1968,275,7.5,1.85,0,'\'(-inf-20500000]\''
264,124,108,186,1000,75306,1898,0,266,2011,400,7.3,1.85,48000,'\'(-inf-20500000]\''
44,82,6,345,759,6808,2197,0,38,2001,563,6.5,2.35,227,'\'(20500000-49950000]\''
117,107,750,60,794,101840,1529,0,193,1985,531,6.2,2.35,0,'\'(-inf-20500000]\''
159,97,19,130,4000,35654,4687,0,155,2016,334,6,1.85,20000,'\'(-inf-20500000]\''
273,80,66,816,2000,104089,5628,1,319,2010,904,6.3,2.35,16000,'\'(-inf-20500000]\''
26,85,7,615,723,19284,3712,6,66,2002,706,5.8,1.85,981,'\'(-inf-20500000]\''
242,97,482,482,852,54190,2426,0,183,2015,542,6.1,2.35,29000,'\'(-inf-20500000]\''
55,109,78,619,854,9424,3394,2,109,1985,841,6.9,1.85,0,'\'(-inf-20500000]\''
151,104,0,1000,26000,600996,39175,8,726,2000,11000,8.3,1.85,27000,'\'(-inf-20500000]\''
48,140,32,120,535,27800,1109,2,96,1992,211,5.4,2.35,0,'\'(-inf-20500000]\''
166,90,6,617,904,74887,2807,0,129,2008,715,6.7,2.35,0,'\'(-inf-20500000]\''
206,130,0,769,13000,181737,16693,1,1015,1999,1000,7.4,2.35,10000,'\'(-inf-20500000]\''
92,98,7,73,931,12388,1917,2,147,2002,797,5.6,2.35,744,'\'(-inf-20500000]\''
78,101,287,257,745,25613,1954,0,121,1983,730,6.5,2.35,0,'\'(-inf-20500000]\''
83,114,9,466,623,42987,2484,2,201,1989,472,6.5,2.35,0,'\'(-inf-20500000]\''
8,100,322,534,851,3924,3190,4,26,1994,543,5.8,1.85,368,'\'(-inf-20500000]\''
86,85,21,782,931,16300,3819,0,217,2002,855,5,2.35,720,'\'(-inf-20500000]\''
85,103,27,534,1000,37681,4441,0,151,2006,809,5.5,2.35,0,'\'(-inf-20500000]\''
76,100,4,678,982,37885,4259,7,247,1998,945,6.5,2.35,0,'\'(-inf-20500000]\''
60,114,0,699,10000,57363,12097,1,308,1983,919,7.2,1.85,10000,'\'(-inf-20500000]\''
189,97,11,220,1000,25210,2403,0,126,2015,412,5.2,1.85,13000,'\'(-inf-20500000]\''
82,116,70,706,1000,5161,5804,8,48,2012,876,5.7,1.85,0,'\'(-inf-20500000]\''
120,96,9,448,690,20467,2402,1,371,2001,533,4.7,2.35,0,'\'(-inf-20500000]\''
183,98,58,242,14000,63108,15251,2,330,2009,537,5.9,1.85,15000,'\'(-inf-20500000]\''
211,105,500,718,11000,19655,12946,0,280,2006,912,6.8,1.85,683,'\'(-inf-20500000]\''
14,123,5,338,556,3119,2149,6,35,1993,475,5.9,2.35,331,'\'(-inf-20500000]\''
179,93,0,766,13000,134458,15716,1,640,1998,933,7.7,2.35,5000,'\'(-inf-20500000]\''
221,97,25,861,929,76199,3679,3,944,2010,927,4.4,1.85,13000,'\'(-inf-20500000]\''
158,122,108,111,220,22369,583,1,100,2015,186,6.6,1.85,21000,'\'(-inf-20500000]\''
73,101,22,558,918,4719,3317,1,24,2008,624,6.7,1.85,851,'\'(-inf-20500000]\''
65,100,15,804,1000,23527,4789,0,104,2005,962,5.5,2.35,767,'\'(20500000-49950000]\''
23,129,0,203,18000,8295,19065,1,30,1990,269,6.5,2.35,720,'\'(-inf-20500000]\''
63,81,176,39,176,37901,361,2,518,2002,67,6.2,1.85,0,'\'(-inf-20500000]\''
132,96,31,536,651,90070,3119,1,248,1990,610,7.1,2.35,11000,'\'(-inf-20500000]\''
191,84,36,648,2000,87494,3416,2,540,2003,683,6.1,2.35,0,'\'(-inf-20500000]\''
91,110,164,45,258,15358,571,11,131,1999,218,6,2.35,328,'\'(20500000-49950000]\''
368,130,337,820,11000,135286,13960,0,261,2012,1000,7.4,1.85,27000,'\'(-inf-20500000]\''
89,84,134,307,655,23928,2737,1,73,2007,651,5.9,1.85,441,'\'(-inf-20500000]\''
83,106,293,547,773,22161,2787,0,68,2013,734,4.1,1.85,0,'\'(-inf-20500000]\''
33,76,14,636,1000,4564,3752,0,43,2002,811,5.9,1.85,227,'\'(-inf-20500000]\''
386,99,64,918,13000,71679,17204,1,216,2011,2000,7,1.85,17000,'\'(-inf-20500000]\''
191,96,47,442,3000,40514,4053,3,234,2005,497,6.8,2.35,808,'\'(-inf-20500000]\''
16,104,28,582,962,2801,3871,1,28,1997,826,7.4,1.85,1000,'\'(-inf-20500000]\''
297,108,0,458,1000,79909,3215,0,279,2015,562,7.1,1.85,15000,'\'(-inf-20500000]\''
47,108,2,30,772,4360,1058,0,148,2005,232,7,2.35,1000,'\'(-inf-20500000]\''
63,87,13,869,15000,15617,22485,3,180,2001,4000,5.8,2.35,0,'\'(20500000-49950000]\''
144,89,406,759,989,200293,3462,0,621,1999,939,7.8,2.35,16000,'\'(-inf-20500000]\''
77,97,31,551,4000,27265,6388,9,321,1999,980,6.5,1.85,0,'\'(-inf-20500000]\''
325,106,13000,309,11000,55539,12418,3,147,2014,430,7,2.35,20000,'\'(-inf-20500000]\''
100,100,532,711,4000,39331,6046,1,481,1998,796,6.3,1.85,0,'\'(-inf-20500000]\''
52,89,18,2000,7000,12706,13626,10,75,2004,2000,5.3,1.85,0,'\'(-inf-20500000]\''
163,95,434,472,1000,35888,2618,0,125,2010,622,5.5,2.35,0,'\'(-inf-20500000]\''
137,97,350,250,460,34848,1334,0,203,2002,372,7.4,2.35,0,'\'(-inf-20500000]\''
180,94,0,3000,20000,79146,41059,2,352,2013,14000,4.3,2.35,25000,'\'(-inf-20500000]\''
321,103,207,3000,40000,176606,55175,2,374,2010,11000,6,2.35,25000,'\'(49950000-inf)\''
100,95,4,655,939,21268,3651,0,53,2008,702,5.2,1.85,518,'\'(-inf-20500000]\''
265,101,63,172,7000,87203,7747,0,221,2012,353,6.7,1.85,25000,'\'(-inf-20500000]\''
162,101,194,602,1000,782437,3858,3,1420,1998,816,8.6,1.85,35000,'\'(-inf-20500000]\''
147,82,87,444,1000,36029,3818,0,99,2012,581,6.1,1.85,14000,'\'(-inf-20500000]\''
33,74,0,719,886,1231,5139,1,26,2004,808,5.8,2.35,49,'\'(-inf-20500000]\''
94,130,63,2,24,26832,29,0,247,1998,3,7.7,1.85,0,'\'(-inf-20500000]\''
143,112,0,201,874,63733,1351,2,414,1999,262,8,1.85,0,'\'(-inf-20500000]\''
38,96,9,934,12000,6200,26961,2,92,2002,11000,5.6,2.35,398,'\'(-inf-20500000]\''
126,89,0,322,628,38459,2061,0,119,2013,497,6.7,2.35,0,'\'(-inf-20500000]\''
91,121,57,664,1000,8058,3745,0,57,2014,837,6.6,1.85,0,'\'(-inf-20500000]\''
46,85,49,401,719,3662,2446,5,79,2001,405,4.1,2.35,0,'\'(-inf-20500000]\''
198,120,0,294,23000,84641,24270,1,205,2006,342,7.3,1.85,0,'\'(-inf-20500000]\''
139,106,102,970,14000,20810,18712,0,100,2015,3000,7.1,1.85,0,'\'(-inf-20500000]\''
182,83,157,581,2000,56005,3374,1,112,2011,616,6.5,1.85,0,'\'(-inf-20500000]\''
181,120,64,72,144,14031,474,0,114,2009,110,7,2.35,0,'\'(-inf-20500000]\''
23,111,60,699,823,5612,5262,0,122,2012,759,5.5,1.85,0,'\'(-inf-20500000]\''
30,100,34,541,10000,10735,13160,0,88,1993,721,6.6,1.85,561,'\'(-inf-20500000]\''
111,89,0,132,402,24412,1335,4,240,1999,296,7.1,1.78,944,'\'(-inf-20500000]\''
287,115,549,911,3000,361169,5732,1,1624,2004,912,7.9,1.85,18000,'\'(-inf-20500000]\''
96,135,25,553,902,6377,2735,1,181,2000,576,7.1,2.35,345,'\'(-inf-20500000]\''
27,92,4,311,754,1768,1891,0,37,1987,324,5.6,1.85,208,'\'(-inf-20500000]\''
44,120,108,400,634,20426,2673,1,175,2006,436,7.3,1.85,0,'\'(-inf-20500000]\''
49,97,105,269,982,9541,2603,0,64,2011,503,3.3,1.85,0,'\'(-inf-20500000]\''
57,135,0,851,1000,8720,4266,2,186,2000,975,6.5,2.35,1000,'\'(-inf-20500000]\''
185,93,4,4,533,20837,578,0,127,2016,35,4.8,2.35,10000,'\'(-inf-20500000]\''
2,118,76,249,902,892,2079,0,21,1981,488,5.2,1.85,106,'\'(-inf-20500000]\''
270,97,387,64,6000,30325,6322,0,96,2014,139,6.3,2.35,0,'\'(-inf-20500000]\''
94,98,129,221,749,13174,2214,1,81,2011,252,7.2,1.85,0,'\'(-inf-20500000]\''
157,98,0,258,530,30096,1381,1,213,2002,387,6.8,1.78,0,'\'(-inf-20500000]\''
49,101,3,826,14000,5936,17665,2,91,2000,1000,5.7,1.85,242,'\'(-inf-20500000]\''
80,132,41,1000,16000,9395,29177,0,103,2002,11000,7.2,1.66,0,'\'(-inf-20500000]\''
221,106,34,683,11000,55567,23187,4,144,2012,11000,6.9,1.66,20000,'\'(-inf-20500000]\''
90,87,0,503,975,11403,3059,1,150,2000,537,6.2,1.85,795,'\'(-inf-20500000]\''
376,98,607,251,11000,59297,11853,2,216,2011,414,6.7,2.35,12000,'\'(-inf-20500000]\''
144,96,17,688,2000,33473,4607,3,88,2009,989,6.5,1.85,0,'\'(-inf-20500000]\''
82,104,23,232,22000,10585,23513,0,83,2003,893,7.2,1.85,0,'\'(-inf-20500000]\''
51,93,0,622,966,9517,3307,3,46,2007,799,5.3,1.85,319,'\'(-inf-20500000]\''
192,95,0,20,20000,44208,20364,2,117,2007,329,6.7,1.85,0,'\'(-inf-20500000]\''
71,89,0,119,990,13145,2006,0,215,2002,711,3.6,1.85,725,'\'(-inf-20500000]\''
79,107,0,91,603,20008,988,0,112,2008,175,5.7,2.35,883,'\'(-inf-20500000]\''
246,85,0,51,478,56923,700,0,243,2001,83,7.3,1.85,0,'\'(-inf-20500000]\''
115,93,787,0,787,11487,883,2,226,2003,96,5,1.85,952,'\'(-inf-20500000]\''
34,101,324,28,678,1649,1256,2,21,1997,541,6.6,1.85,33,'\'(49950000-inf)\''
129,103,593,241,374,8307,1283,0,37,2014,362,6.6,2.35,5000,'\'(-inf-20500000]\''
73,111,24,83,374,8708,768,1,56,2004,181,7.3,1.85,345,'\'(-inf-20500000]\''
43,86,302,428,893,3080,3049,0,44,2001,798,6.2,2.35,117,'\'(-inf-20500000]\''
200,90,76,345,798,31890,2217,1,194,2006,769,6.6,2.35,0,'\'(-inf-20500000]\''
79,82,216,885,1000,9971,5761,0,119,2005,922,6.3,1.85,661,'\'(-inf-20500000]\''
17,83,3,421,16000,24958,17469,2,103,1994,542,3.3,1.85,321,'\'(-inf-20500000]\''
12,125,21,36,78,683,221,2,3,2013,61,6.2,2.35,874,'\'(-inf-20500000]\''
29,86,71,385,795,2971,2655,1,85,1997,474,3.5,1.85,89,'\'(-inf-20500000]\''
23,91,7,875,12000,2941,16118,1,11,2009,3000,5.5,1.85,370,'\'(-inf-20500000]\''
22,90,0,617,806,7759,3124,4,20,2009,690,5.9,2.76,1000,'\'(-inf-20500000]\''
43,90,8,495,1000,3662,3146,6,23,2009,893,4.7,2.35,546,'\'(-inf-20500000]\''
20,93,7,611,906,4995,4725,0,34,2007,848,3.9,2.35,160,'\'(-inf-20500000]\''
71,104,275,102,439,22753,940,0,94,2008,161,6.1,2.35,0,'\'(-inf-20500000]\''
27,85,0,742,11000,7690,14656,0,68,2004,826,6.7,2.35,376,'\'(-inf-20500000]\''
66,81,4,5,63,1920,81,1,7,2013,10,6.9,1.85,1000,'\'(-inf-20500000]\''
152,135,419,7,398,26156,569,0,74,2008,149,7.3,2.35,0,'\'(-inf-20500000]\''
52,144,0,195,786,8369,1674,1,165,2005,228,6.7,2.35,957,'\'(-inf-20500000]\''
55,98,41,525,723,27492,3939,0,84,2000,706,6.1,2.35,0,'\'(-inf-20500000]\''
130,117,43,244,742,75280,2127,0,267,1967,462,6.9,2.35,0,'\'(-inf-20500000]\''
447,127,0,319,678,70382,1557,3,190,2012,432,7.9,1.85,33000,'\'(-inf-20500000]\''
66,98,17,770,1000,13190,3827,0,114,1988,887,4.5,1.85,616,'\'(-inf-20500000]\''
61,197,176,760,924,29323,4109,1,344,1963,898,7.6,1.85,0,'\'(-inf-20500000]\''
56,104,12,1000,21000,11612,23962,4,88,1995,1000,7.5,2.35,0,'\'(-inf-20500000]\''
41,90,116,303,594,9673,1836,0,106,2010,412,6,1.85,0,'\'(49950000-inf)\''
439,130,3000,844,10000,128729,15835,0,551,2011,4000,7.1,1.85,50000,'\'(-inf-20500000]\''
50,176,147,1000,8000,42296,13762,2,286,2012,3000,6.9,1.85,12000,'\'(-inf-20500000]\''
392,116,0,513,1000,563827,2524,0,1110,1979,581,8.5,1.85,23000,'\'(-inf-20500000]\''
277,88,365,177,383,96410,1094,1,826,1974,371,7.5,2.35,0,'\'(-inf-20500000]\''
259,106,50,741,17000,39260,21711,4,129,2010,908,6.6,1.85,0,'\'(-inf-20500000]\''
66,181,278,51,402,29839,934,6,150,1971,343,8,1.85,0,'\'(-inf-20500000]\''
129,130,92,177,244,82073,1164,0,275,1965,189,7,2.35,0,'\'(-inf-20500000]\''
29,123,473,685,890,10139,3661,1,70,1996,851,6.8,1.85,0,'\'(-inf-20500000]\''
32,120,92,862,1000,6525,5420,0,79,1999,886,6.7,2.35,0,'\'(-inf-20500000]\''
142,87,85,118,311,62038,760,1,281,1988,189,6.5,2.35,0,'\'(-inf-20500000]\''
263,123,909,184,909,66610,1633,2,429,2007,203,8,1.85,0,'\'(-inf-20500000]\''
285,103,65,908,2000,92364,6807,0,244,2014,971,6.5,1.85,15000,'\'(-inf-20500000]\''
64,91,0,407,3000,12324,4409,3,173,2000,683,4.9,1.85,580,'\'(-inf-20500000]\''
150,88,8,587,982,155262,3114,0,316,2004,729,7.1,1.85,0,'\'(-inf-20500000]\''
136,126,37,883,12000,20449,25660,1,370,2000,10000,7,1.85,1000,'\'(-inf-20500000]\''
132,120,46,701,14000,41313,17336,4,246,2000,826,7,2.35,0,'\'(-inf-20500000]\''
186,94,17,179,607,19918,1611,1,278,2006,318,4.5,1.85,0,'\'(-inf-20500000]\''
46,137,0,130,591,23441,1341,3,108,1989,520,7.7,2.35,0,'\'(-inf-20500000]\''
117,119,188,35,187,27536,358,1,327,2000,127,6.7,2.35,1000,'\'(-inf-20500000]\''
136,99,23,471,1000,29058,2478,3,238,2002,710,7,2.35,838,'\'(-inf-20500000]\''
15,79,157,219,4000,10476,4908,1,52,1994,248,6.5,2.35,0,'\'(-inf-20500000]\''
65,95,49,261,702,3624,2007,0,27,2007,616,6.2,2.35,313,'\'(-inf-20500000]\''
100,103,38,316,745,7833,1721,3,63,2005,591,5.7,2.35,215,'\'(-inf-20500000]\''
129,92,26,611,1000,15200,3767,1,76,2008,1000,6.4,1.85,1000,'\'(-inf-20500000]\''
67,84,64,748,2000,5156,4617,0,21,2011,892,5.4,1.85,0,'\'(-inf-20500000]\''
31,300,6,6,7,1666,32,3,47,2001,6,6.6,2.35,124,'\'(49950000-inf)\''
76,120,930,433,982,4302,2942,0,45,1990,602,6.1,2.35,375,'\'(-inf-20500000]\''
81,121,608,25,149,8161,251,1,94,2002,44,7.6,2.35,484,'\'(-inf-20500000]\''
26,97,3,204,679,1201,1426,4,14,2009,537,6.2,1.85,0,'\'(-inf-20500000]\''
24,86,11,18,185,813,299,1,6,2006,62,6.6,2.35,135,'\'(-inf-20500000]\''
80,45,28,104,573,14247,1098,0,44,2008,197,7.3,1.85,0,'\'(20500000-49950000]\''
41,97,0,230,922,2599,1835,5,45,2005,374,4.2,2.35,128,'\'(-inf-20500000]\''
35,93,4,93,442,74743,822,0,93,1986,162,6.5,1.85,0,'\'(-inf-20500000]\''
133,84,8,896,4000,63216,6954,0,196,2007,922,6.5,1.85,0,'\'(-inf-20500000]\''
66,96,3,305,2000,5228,2802,9,38,2014,368,5.7,1.85,0,'\'(-inf-20500000]\''
273,112,108,175,12000,67760,13172,0,226,2009,628,7.3,2.35,0,'\'(-inf-20500000]\''
32,125,43,122,563,6142,1097,4,52,1979,236,6.9,2.35,1000,'\'(-inf-20500000]\''
52,96,68,1000,3000,7098,8097,1,41,2013,1000,5,2.35,0,'\'(-inf-20500000]\''
175,103,729,133,2000,73640,3516,0,441,1999,841,7.3,2.35,0,'\'(-inf-20500000]\''
132,101,17,429,35000,51326,36892,2,116,2015,966,6.5,1.85,8000,'\'(-inf-20500000]\''
66,104,170,202,736,19412,1854,0,308,2001,218,2.1,2.35,0,'\'(20500000-49950000]\''
222,119,319,179,2000,21360,3279,0,110,2009,552,7,1.85,0,'\'(-inf-20500000]\''
210,128,160,81,8000,69759,8532,0,235,2010,327,8,1.85,27000,'\'(-inf-20500000]\''
60,107,71,304,967,51459,1962,0,113,1984,455,6.5,1.85,0,'\'(-inf-20500000]\''
346,106,78,0,0,59545,0,1,312,2013,107,6.9,1.85,18000,'\'(-inf-20500000]\''
46,126,407,39,638,5158,823,1,140,1999,641,7.1,1.85,196,'\'(-inf-20500000]\''
81,126,80,225,668,126916,2004,1,235,1984,716,7.2,2.35,0,'\'(-inf-20500000]\''
147,150,163,636,2000,20419,4168,2,259,2008,902,6.7,1.85,8000,'\'(-inf-20500000]\''
215,178,16000,857,13000,1324680,16557,3,2195,1994,241,8.9,1.85,45000,'\'(-inf-20500000]\''
534,117,66,85,15000,293304,15554,2,552,2014,499,7.9,2.35,65000,'\'(-inf-20500000]\''
66,119,422,422,861,23823,3306,1,201,2004,209,5.6,1.85,713,'\'(-inf-20500000]\''
119,174,338,195,354,148172,1495,2,406,1965,161,8,2.35,15000,'\'(-inf-20500000]\''
43,111,2000,51,15000,54723,15361,0,99,1984,150,6.2,1.85,0,'\'(-inf-20500000]\''
270,101,36,27,7000,355810,7227,0,889,2006,107,7.9,1.85,15000,'\'(-inf-20500000]\''
99,89,0,107,217,271794,644,0,584,1986,32,8.1,1.85,24000,'\'(-inf-20500000]\''
224,113,0,27,133,297250,241,1,1441,2002,363,7.6,1.85,11000,'\'(-inf-20500000]\''
58,95,548,360,389,23671,1792,2,247,2004,466,3.5,2.35,0,'\'(-inf-20500000]\''
53,112,152,459,16000,87090,17568,2,142,1979,886,7.6,2.35,0,'\'(-inf-20500000]\''
37,109,44,458,1000,5971,3199,1,60,2002,434,6.5,1.85,0,'\'(-inf-20500000]\''
11,108,0,388,585,3122,3023,3,14,1996,10000,5.6,2.35,559,'\'(-inf-20500000]\''
327,100,129,3000,23000,270441,39807,0,378,2011,332,7.7,1.85,40000,'\'(-inf-20500000]\''
135,90,5,297,449,26609,1534,2,148,2008,342,5.2,1.85,0,'\'(-inf-20500000]\''
164,94,19,117,363,76791,1024,0,100,2014,18000,6.1,2.35,0,'\'(-inf-20500000]\''
41,111,0,591,18000,37269,37645,2,165,1993,314,7.4,1.85,0,'\'(-inf-20500000]\''
143,142,13,244,803,59941,1769,0,452,1969,449,6.8,1.85,0,'\'(-inf-20500000]\''
109,107,0,112,969,38191,1775,1,271,1994,442,6.4,2.35,0,'\'(-inf-20500000]\''
59,91,13,292,452,14904,1760,0,147,1999,503,5.7,2.35,0,'\'(-inf-20500000]\''
40,82,33,475,744,48225,2400,1,164,1998,827,6.7,2.35,0,'\'(-inf-20500000]\''
121,97,3,631,24000,17461,25792,3,78,2009,903,5.6,1.85,0,'\'(-inf-20500000]\''
