@relation 'mydata-weka.filters.unsupervised.attribute.Discretize-B3-M-1.0-R28-weka.filters.unsupervised.attribute.Remove-R1-2,7,10-11,14-17-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.Remove-R10-weka.filters.unsupervised.attribute.Remove-R9-weka.filters.unsupervised.attribute.Remove-R9'

@attribute num_critic_for_reviews numeric
@attribute duration numeric
@attribute director_facebook_likes numeric
@attribute actor_3_facebook_likes numeric
@attribute actor_1_facebook_likes numeric
@attribute num_voted_users numeric
@attribute cast_total_facebook_likes numeric
@attribute num_user_for_reviews numeric
@attribute budget numeric
@attribute title_year numeric
@attribute actor_2_facebook_likes numeric
@attribute imdb_score numeric
@attribute aspect_ratio numeric
@attribute movie_facebook_likes numeric
@attribute gross {'\'(-inf-141489591.767]\'','\'(141489591.767-380253004.5]\'','\'(380253004.5-inf)\''}

@data
62,121,272,227,49000,98348,50141,131,13000000,1987,263,7.3,1.85,0,'\'(-inf-141489591.767]\''
4,100,26,385,898,912,2895,17,13400000,2010,391,3.6,1.85,502,'\'(-inf-141489591.767]\''
84,115,209,41,569,74351,714,233,13000000,2011,69,1.6,1.37,62000,'\'(-inf-141489591.767]\''
669,108,0,1000,20000,551363,38072,1140,13000000,2010,15000,8,1.85,106000,'\'(-inf-141489591.767]\''
492,117,294,1000,10000,182910,14160,630,100000000,2014,2000,6.2,1.85,60000,'\'(-inf-141489591.767]\''
149,220,0,3000,22000,790926,39960,650,13000000,1974,14000,9,2.35,14000,'\'(-inf-141489591.767]\''
101,112,49,237,656,47876,1307,320,13000000,2001,363,6.1,1.85,0,'\'(-inf-141489591.767]\''
102,99,212,54,130,36108,450,260,7000000,1988,125,5.7,1.85,0,'\'(-inf-141489591.767]\''
63,109,36,579,3000,6276,7833,55,13000000,2016,3000,6.8,1.85,16000,'\'(-inf-141489591.767]\''
106,83,8,612,3000,116625,6454,469,13000000,2000,934,5.5,2.35,0,'\'(-inf-141489591.767]\''
50,107,58,316,549,42614,1747,120,13000000,1988,439,6.8,1.85,0,'\'(-inf-141489591.767]\''
275,102,51,360,13000,72803,20330,171,13000000,2014,6000,7.3,1.85,33000,'\'(-inf-141489591.767]\''
90,100,38,460,833,16979,2800,42,12500000,2014,807,6.1,2.35,0,'\'(-inf-141489591.767]\''
133,97,19,835,23000,222099,37907,549,16000000,1999,13000,7.2,1.85,10000,'\'(-inf-141489591.767]\''
49,92,13,301,11000,28805,12687,159,13000000,2002,489,5.9,1.85,1000,'\'(-inf-141489591.767]\''
19,84,0,182,11000,37611,12322,72,8200000,1993,852,6.1,1.85,0,'\'(-inf-141489591.767]\''
186,86,174,2,619,12983,971,139,17000000,2016,350,6.8,1.85,0,'\'(-inf-141489591.767]\''
185,120,19,829,8000,357579,12755,1100,13000000,2004,902,7.7,2.35,15000,'\'(-inf-141489591.767]\''
42,89,13,329,571,9285,2241,91,13000000,2000,442,4.9,1.85,0,'\'(-inf-141489591.767]\''
37,117,17,912,1000,6528,6554,32,13000000,2007,997,6.1,2.35,0,'\'(-inf-141489591.767]\''
45,97,84,782,899,19547,2936,168,18000000,1999,842,2.5,1.85,0,'\'(-inf-141489591.767]\''
57,91,6,459,904,24834,3353,168,13000000,1998,471,6.1,1.85,934,'\'(-inf-141489591.767]\''
25,100,15,388,694,7984,2486,42,13000000,1996,558,5.9,1.85,833,'\'(-inf-141489591.767]\''
59,72,5,435,659,31371,2646,166,13000000,1990,628,5.7,1.85,0,'\'(-inf-141489591.767]\''
58,84,12,334,1000,12676,2297,84,13200000,2014,345,5.6,2.35,0,'\'(-inf-141489591.767]\''
330,126,0,745,2000,220475,5371,1066,18000000,2007,850,7.2,2.35,20000,'\'(-inf-141489591.767]\''
489,108,232,123,149,289508,430,611,15000000,2015,145,7.7,2.35,109000,'\'(-inf-141489591.767]\''
242,112,0,213,512,254404,1171,840,13000000,1999,216,7.8,1.85,0,'\'(-inf-141489591.767]\''
40,90,7,405,939,4339,2815,31,6000000,2001,890,6.1,1.66,593,'\'(-inf-141489591.767]\''
112,91,13,140,803,15664,1921,149,13000000,2014,587,5.8,1.85,0,'\'(-inf-141489591.767]\''
84,135,134,525,4000,21406,6214,169,14000000,2001,1000,6.5,1.85,0,'\'(-inf-141489591.767]\''
251,141,16000,78,378,132149,751,316,19000000,2006,85,7.9,1.85,5000,'\'(-inf-141489591.767]\''
113,104,35,844,24000,19707,27806,128,13000000,2006,912,6.3,2.35,862,'\'(-inf-141489591.767]\''
23,84,18,744,1000,1520,3352,20,13000000,1998,851,3.8,2.35,204,'\'(-inf-141489591.767]\''
421,118,412,491,805,161288,2499,351,13000000,2015,681,8.3,2.35,72000,'\'(-inf-141489591.767]\''
32,82,799,294,721,20033,1805,117,13000000,1998,359,6.4,1.85,679,'\'(-inf-141489591.767]\''
52,95,0,650,899,21212,3092,107,13000000,1994,849,6.7,2.35,3000,'\'(-inf-141489591.767]\''
81,94,26,4000,16000,16059,31005,210,13000000,1999,8000,6.1,2.35,0,'\'(-inf-141489591.767]\''
39,99,7,730,3000,3116,6485,39,13000000,1999,1000,6,2.35,251,'\'(-inf-141489591.767]\''
63,121,15,812,4000,27675,6910,181,13000000,1998,957,5.8,1.85,0,'\'(-inf-141489591.767]\''
47,84,2,690,15000,25541,18864,181,13000000,2001,816,5.6,1.85,0,'\'(-inf-141489591.767]\''
111,93,16,258,567,21530,1775,159,13000000,2001,326,6.1,2.35,618,'\'(-inf-141489591.767]\''
168,93,24,499,552,60407,2730,84,13000000,2013,528,5.9,1.85,11000,'\'(-inf-141489591.767]\''
165,120,107,280,12000,63084,13208,123,13000000,2006,530,7.3,1.85,0,'\'(-inf-141489591.767]\''
104,112,37,548,748,18442,2417,59,13000000,2007,573,6.8,1.85,689,'\'(-inf-141489591.767]\''
150,107,80,252,2000,28573,3004,87,13000000,2013,257,5.7,1.85,5000,'\'(-inf-141489591.767]\''
61,112,83,8,2000,4767,2389,69,100000000,2000,370,7.3,2.35,186,'\'(-inf-141489591.767]\''
226,96,460,73,14000,56264,14372,166,11000000,2009,153,6.3,1.85,0,'\'(-inf-141489591.767]\''
21,91,150,150,979,1595,1679,19,13000000,1996,385,5.9,2.35,69,'\'(-inf-141489591.767]\''
217,105,260,1000,20000,88037,39473,201,26000000,2009,15000,7.1,2.35,10000,'\'(-inf-141489591.767]\''
94,125,0,968,22000,28068,37606,108,13000000,2006,14000,7.1,1.85,0,'\'(-inf-141489591.767]\''
364,102,139,850,8000,351274,13631,457,13000000,2012,3000,8,2.35,131000,'\'(-inf-141489591.767]\''
19,87,29,147,683,922,1139,23,3000000,1993,155,5.1,1.85,107,'\'(-inf-141489591.767]\''
129,118,41,442,2000,14143,3474,102,13000000,2006,812,7.1,2.35,0,'\'(-inf-141489591.767]\''
71,115,187,887,14000,5254,17104,92,20000000,2000,900,6.5,1.85,141,'\'(-inf-141489591.767]\''
93,91,83,794,3000,7199,7875,53,8495000,2015,1000,4.5,2.35,0,'\'(-inf-141489591.767]\''
399,88,115,304,1000,82331,2011,297,13000000,2011,305,6.6,2.35,18000,'\'(-inf-141489591.767]\''
110,127,11000,116,306,31414,796,180,13000000,2011,164,4.3,2.35,0,'\'(-inf-141489591.767]\''
285,94,122,383,873,88241,2812,266,13000000,2013,461,6.7,2.35,23000,'\'(-inf-141489591.767]\''
2,115,32,29,14000,90,14133,1,12620000,2016,81,6.8,1.85,139,'\'(-inf-141489591.767]\''
61,90,0,234,477,5663,1483,106,13000000,2002,238,5.4,1.85,332,'\'(-inf-141489591.767]\''
242,102,43,113,170,77305,931,162,13000000,2009,157,6.6,2.35,11000,'\'(-inf-141489591.767]\''
121,117,18000,543,18000,26493,20456,159,12500000,2002,638,7.3,2.35,0,'\'(-inf-141489591.767]\''
83,109,97,355,13000,14354,14347,139,12500000,2002,795,6.9,1.85,0,'\'(-inf-141489591.767]\''
122,121,12000,975,11000,163492,23602,460,13000000,1993,10000,8,1.85,15000,'\'(-inf-141489591.767]\''
120,100,164,99,18000,75675,32288,365,12500000,1992,14000,7.8,1.85,0,'\'(-inf-141489591.767]\''
225,109,187,204,818,28483,1813,176,13000000,2010,467,6.1,2.35,0,'\'(-inf-141489591.767]\''
167,101,10,472,1000,24012,3142,126,16000000,2009,668,5.1,1.33,0,'\'(-inf-141489591.767]\''
226,106,44,552,33000,114762,34351,299,12000000,2007,730,7.4,2.35,19000,'\'(-inf-141489591.767]\''
185,94,39,18,77,132386,156,398,12500000,2008,32,7.8,2.35,38000,'\'(-inf-141489591.767]\''
177,140,3000,322,963,79330,2894,690,12800000,2000,595,8,1.37,0,'\'(-inf-141489591.767]\''
28,132,44,241,1000,5648,2004,50,16000000,1997,653,6.7,2.35,329,'\'(-inf-141489591.767]\''
48,99,220,599,812,6921,3337,48,12500000,1996,787,6.6,1.85,344,'\'(-inf-141489591.767]\''
116,90,34,506,966,13371,2661,60,15000000,2009,681,6.4,1.85,0,'\'(-inf-141489591.767]\''
391,105,20,844,22000,165792,26233,392,10500000,2010,982,6.7,1.85,44000,'\'(-inf-141489591.767]\''
117,108,60,168,18000,14757,18739,51,15000000,2010,322,6.2,2.35,0,'\'(-inf-141489591.767]\''
24,69,383,191,912,61753,1833,133,12500000,1988,320,7.3,1.85,5000,'\'(-inf-141489591.767]\''
86,148,16,489,717,31943,1730,224,12800000,2004,517,8.1,2.35,0,'\'(-inf-141489591.767]\''
41,118,50,655,968,2676,4270,33,12500000,2009,844,7,1.85,0,'\'(-inf-141489591.767]\''
304,132,607,259,1000,284252,2466,1058,8000000,1973,931,8,1.85,18000,'\'(-inf-141489591.767]\''
385,130,14000,366,813,412454,2047,962,8000000,1975,559,8,1.85,21000,'\'(141489591.767-380253004.5]\''
145,95,80,1000,3000,315549,8134,789,11000000,1999,1000,7,2.35,0,'\'(-inf-141489591.767]\''
99,80,2,186,6000,12029,6829,32,9600000,2012,637,7.9,2.35,0,'\'(-inf-141489591.767]\''
29,94,23,148,400,39798,1044,69,25000000,1986,255,5.9,1.85,0,'\'(-inf-141489591.767]\''
77,122,167,807,997,34579,5165,62,12000000,2012,966,6.6,1.85,0,'\'(-inf-141489591.767]\''
91,102,167,436,656,22147,2754,156,12000000,2002,528,6.3,1.85,770,'\'(-inf-141489591.767]\''
148,116,120,664,12000,91414,16539,359,11000000,1982,980,7.7,1.85,0,'\'(-inf-141489591.767]\''
61,78,293,567,759,216486,2462,242,12000000,1994,595,6.9,1.85,0,'\'(-inf-141489591.767]\''
84,114,139,793,2000,71842,4537,152,12000000,1983,883,7.1,1.85,0,'\'(-inf-141489591.767]\''
83,112,608,733,11000,66966,22479,175,12000000,1985,10000,7.4,1.85,0,'\'(-inf-141489591.767]\''
216,110,16,11,93,57996,146,349,12000000,2012,17,6.5,1.85,15000,'\'(-inf-141489591.767]\''
107,104,98,920,17000,90938,21380,271,12000000,2006,2000,6.5,1.85,0,'\'(-inf-141489591.767]\''
63,81,406,616,13000,42892,17035,154,12000000,1996,2000,6.8,1.85,0,'\'(-inf-141489591.767]\''
140,154,16000,889,22000,239540,25522,462,12000000,1997,1000,7.5,2.35,0,'\'(-inf-141489591.767]\''
153,102,22,816,1000,113918,4065,165,12000000,2008,954,6.6,2.35,0,'\'(-inf-141489591.767]\''
414,89,128,371,963,204327,2054,471,12000000,2012,465,7.1,1.85,32000,'\'(-inf-141489591.767]\''
16,132,0,122,405,9503,914,68,12000000,1983,194,6.6,1.85,0,'\'(-inf-141489591.767]\''
139,103,0,504,629,45890,2730,177,5000000,1981,561,7,2.35,0,'\'(-inf-141489591.767]\''
111,93,33,135,1000,34219,1531,578,12000000,2002,188,3.3,1.85,0,'\'(-inf-141489591.767]\''
229,93,166,281,971,157051,2043,261,12000000,2012,329,6.7,1.85,29000,'\'(-inf-141489591.767]\''
207,96,132,933,49000,97938,52138,605,12000000,2002,989,6.8,1.85,0,'\'(-inf-141489591.767]\''
198,89,66,1000,137000,57446,140268,369,12000000,2008,1000,6,2.35,0,'\'(-inf-141489591.767]\''
172,92,0,451,17000,44130,18765,156,12000000,2008,527,5.4,2.35,0,'\'(-inf-141489591.767]\''
45,97,4,826,1000,5928,5006,49,12000000,2004,1000,4.3,1.85,243,'\'(-inf-141489591.767]\''
34,93,58,722,995,42644,6105,102,12000000,2001,729,6.2,1.85,0,'\'(-inf-141489591.767]\''
75,89,53,84,227,33850,534,147,12000000,1992,94,7.7,2.35,0,'\'(-inf-141489591.767]\''
400,144,258,834,6000,470501,9125,2301,150000000,2006,1000,8,1.85,0,'\'(-inf-141489591.767]\''
128,123,278,898,4000,61651,7072,271,12000000,2002,1000,7.4,2.35,0,'\'(-inf-141489591.767]\''
68,93,4,8,28,12383,52,50,12000000,2012,9,5.9,2.35,0,'\'(-inf-141489591.767]\''
326,133,131,733,8000,249688,10565,548,12000000,2014,1000,7.8,1.85,93000,'\'(-inf-141489591.767]\''
128,121,131,599,13000,121676,14890,290,12000000,1998,940,7.4,1.85,0,'\'(-inf-141489591.767]\''
161,102,0,555,3000,21672,5592,93,12000000,2014,966,6.5,1.85,0,'\'(-inf-141489591.767]\''
164,99,192,282,347,62468,1254,374,12000000,1999,301,7,1.78,0,'\'(-inf-141489591.767]\''
354,98,350,322,1000,76094,2376,233,12000000,2013,482,7.6,2.35,37000,'\'(-inf-141489591.767]\''
125,118,57,805,975,19007,2944,219,9000000,2005,931,6.9,1.85,549,'\'(-inf-141489591.767]\''
66,104,20,717,836,30462,3963,150,12000000,2006,826,5.3,2.35,0,'\'(-inf-141489591.767]\''
191,109,14,376,733,63390,2753,160,12000000,2015,558,6.4,1.85,0,'\'(-inf-141489591.767]\''
433,115,729,622,1000,91082,3798,274,12000000,2013,844,7.8,2.35,28000,'\'(-inf-141489591.767]\''
66,92,226,580,1000,16646,3931,104,13000000,1995,851,6.7,2.35,0,'\'(-inf-141489591.767]\''
37,91,25,611,833,5794,4551,69,12000000,2001,626,5.3,1.85,371,'\'(-inf-141489591.767]\''
325,94,655,390,9000,64682,10575,203,12000000,2011,786,6.3,2.35,0,'\'(-inf-141489591.767]\''
170,93,83,501,26000,196422,28767,444,12000000,2006,725,7,2.35,0,'\'(-inf-141489591.767]\''
24,100,98,604,1000,4052,3250,88,12000000,1998,849,6.6,1.85,242,'\'(-inf-141489591.767]\''
96,293,249,18,362,168203,469,426,14000000,1981,21,8.4,1.85,11000,'\'(-inf-141489591.767]\''
106,137,102,877,2000,16832,5780,267,107000000,2004,973,6,1.85,701,'\'(-inf-141489591.767]\''
53,93,32,503,529,12007,2393,105,12000000,2002,526,5.4,1.66,507,'\'(-inf-141489591.767]\''
274,123,628,171,565,202341,1595,391,12000000,2013,555,7.8,2.35,105000,'\'(-inf-141489591.767]\''
248,119,611,4,755,92295,1244,420,100000000,2004,483,7.6,1.85,0,'\'(-inf-141489591.767]\''
288,107,27,360,664,41574,2440,145,12000000,2012,591,6.6,1.85,0,'\'(-inf-141489591.767]\''
177,106,16,265,452,57349,1819,177,12000000,2015,328,6.4,1.85,0,'\'(-inf-141489591.767]\''
81,109,67,192,436,15412,1141,90,12000000,2008,223,7,2.35,0,'\'(-inf-141489591.767]\''
29,81,25,654,931,6965,3848,69,10000000,2000,744,5.7,2.35,262,'\'(-inf-141489591.767]\''
58,95,216,968,1000,23383,4755,68,8000000,1992,1000,5.9,1.85,1000,'\'(-inf-141489591.767]\''
144,86,378,783,957,12197,3535,150,12000000,2006,925,6.3,2.35,650,'\'(-inf-141489591.767]\''
114,113,11000,99,537,20576,943,161,12000000,1998,255,6.3,1.85,652,'\'(-inf-141489591.767]\''
132,122,708,316,433,20000,1291,188,12000000,2006,398,6.2,2.35,0,'\'(-inf-141489591.767]\''
60,90,7,251,525,23606,1445,304,12000000,2003,281,2.1,1.85,0,'\'(-inf-141489591.767]\''
30,108,0,599,873,4961,4497,33,12000000,1996,680,5,2.35,251,'\'(-inf-141489591.767]\''
138,113,319,48,1000,18632,1171,354,12000000,2003,65,5.3,2.35,656,'\'(-inf-141489591.767]\''
190,110,115,103,812,29613,1540,98,12000000,2008,580,7.1,1.85,0,'\'(-inf-141489591.767]\''
61,109,40,794,5000,5016,7166,99,12000000,2001,1000,7,1.85,305,'\'(-inf-141489591.767]\''
363,110,584,74,629,68883,1173,279,12215500000,2006,398,7,1.85,7000,'\'(-inf-141489591.767]\''
131,101,61,611,769,29990,2543,316,12000000,1999,692,7.1,1.85,0,'\'(-inf-141489591.767]\''
146,97,20,442,21000,56654,22577,124,12000000,2007,569,7,2.35,0,'\'(-inf-141489591.767]\''
280,172,667,70,211,55516,456,124,9200000,2013,98,7.7,1.85,29000,'\'(-inf-141489591.767]\''
78,104,0,77,1000,12047,1292,122,12000000,2002,165,7.1,2.35,677,'\'(-inf-141489591.767]\''
469,99,0,520,3000,84620,5074,235,12000000,2013,1000,6.8,2.35,27000,'\'(-inf-141489591.767]\''
194,129,0,576,878,41496,2378,210,12000000,2004,643,7.5,2.35,0,'\'(-inf-141489591.767]\''
121,91,60,18,60,8014,141,50,12000000,2007,46,6.3,1.85,314,'\'(-inf-141489591.767]\''
38,100,19,393,706,6454,1579,43,12000000,2005,442,7.3,2.35,0,'\'(-inf-141489591.767]\''
123,111,277,289,845,16863,1554,57,12000000,2009,327,6.8,1.85,0,'\'(-inf-141489591.767]\''
81,114,0,403,865,18520,2126,133,10000000,2000,685,7.2,2.35,0,'\'(-inf-141489591.767]\''
72,86,94,146,693,12559,1373,90,12000000,2002,534,6.4,1.85,423,'\'(-inf-141489591.767]\''
25,107,0,745,941,1427,3099,12,12000000,1997,754,6,2.35,88,'\'(-inf-141489591.767]\''
78,90,26,350,797,12125,2073,78,8000000,2007,474,6.4,1.85,1000,'\'(-inf-141489591.767]\''
69,120,7,289,662,14831,1952,75,12000000,2007,345,7.5,1.85,0,'\'(-inf-141489591.767]\''
73,134,45,0,9,5603,11,45,2500000000,2005,2,7.1,1.85,607,'\'(-inf-141489591.767]\''
42,110,18,865,13000,6884,17417,133,12000000,1999,883,4.6,2.2,458,'\'(-inf-141489591.767]\''
149,132,14,3,52,8429,91,62,12000000,2009,32,7.7,2.35,0,'\'(-inf-141489591.767]\''
165,94,12,183,17000,70133,17883,214,135000000,2015,523,6.7,2.35,26000,'\'(-inf-141489591.767]\''
74,113,212,18,567,12128,708,61,20000000,2011,111,5.6,2.35,0,'\'(-inf-141489591.767]\''
1,111,0,247,1000,314,2059,10,12000000,2015,445,7.5,1.85,26000,'\'(-inf-141489591.767]\''
82,99,130,79,399,21034,663,153,12000000,2014,116,5.8,2.35,23000,'\'(-inf-141489591.767]\''
151,104,0,1000,26000,600996,39175,726,6000000,2000,11000,8.3,1.85,27000,'\'(-inf-141489591.767]\''
98,103,52,426,969,63855,2987,248,11500000,1989,886,6.6,2.35,0,'\'(-inf-141489591.767]\''
25,134,0,4,15,3466,30,40,11900000,1993,6,7.5,1.85,355,'\'(-inf-141489591.767]\''
183,106,287,233,767,142293,2053,245,11000000,1984,281,7.2,2.35,14000,'\'(-inf-141489591.767]\''
282,125,0,504,11000,911097,13485,1470,11000000,1977,1000,8.7,2.35,33000,'\'(141489591.767-380253004.5]\''
158,109,11,411,22000,49671,24063,166,11500000,2016,851,6,1.85,11000,'\'(-inf-141489591.767]\''
89,200,767,382,597,55816,1966,255,11000000,1965,396,8,1.85,7000,'\'(-inf-141489591.767]\''
128,112,197,632,755,43795,3507,171,11000000,2008,734,4.5,1.85,0,'\'(-inf-141489591.767]\''
410,116,737,141,23000,275869,23811,389,25000000,2010,238,7.9,2.35,36000,'\'(-inf-141489591.767]\''
54,120,36,633,886,82743,3280,201,11000000,1992,655,7.5,1.85,7000,'\'(-inf-141489591.767]\''
141,107,15,602,17000,83893,20466,132,11000000,2014,1000,6.8,1.85,15000,'\'(-inf-141489591.767]\''
57,107,42,808,1000,49007,3435,97,11000000,1989,854,7.2,2.35,0,'\'(-inf-141489591.767]\''
216,81,541,328,991,207934,2562,629,13000000,2002,465,7.1,1.85,0,'\'(-inf-141489591.767]\''
80,101,163,488,683,162701,2436,962,11000000,2002,548,7.4,1.85,19000,'\'(-inf-141489591.767]\''
77,122,0,191,276,73193,903,190,11000000,1995,258,7.6,1.85,0,'\'(-inf-141489591.767]\''
101,97,16,637,4000,149222,6223,749,10500000,1999,656,6.9,2.35,0,'\'(-inf-141489591.767]\''
156,92,52,647,723,76207,3101,194,11000000,2009,651,6,1.85,0,'\'(-inf-141489591.767]\''
109,110,107,549,664,19440,3376,56,11000000,2008,551,7.3,1.85,0,'\'(-inf-141489591.767]\''
62,86,5,532,584,10966,3850,100,11000000,2001,580,4.6,2.35,365,'\'(-inf-141489591.767]\''
33,91,0,298,636,9903,1852,80,12000000,1992,330,6,2.35,541,'\'(-inf-141489591.767]\''
52,100,365,225,425,5187,1661,64,12000000,1986,394,5.5,1.85,902,'\'(-inf-141489591.767]\''
351,111,34,54,838,73249,995,212,11000000,2015,55,7.5,1.85,36000,'\'(-inf-141489591.767]\''
37,89,2,651,799,14656,4291,90,11000000,2001,711,6.3,1.85,0,'\'(-inf-141489591.767]\''
58,84,71,553,8000,10777,10982,79,11000000,2000,723,5.1,1.85,671,'\'(-inf-141489591.767]\''
175,98,0,123,358,15684,1114,126,11000000,2012,156,6.8,1.85,13000,'\'(-inf-141489591.767]\''
75,95,5,443,1000,15427,2729,121,11000000,2001,660,5.3,1.85,449,'\'(-inf-141489591.767]\''
161,100,0,303,11000,59982,12237,463,11000000,2001,472,7.3,1.85,5000,'\'(-inf-141489591.767]\''
203,109,64,553,16000,33856,17866,147,11000000,2015,638,7.3,1.85,34000,'\'(-inf-141489591.767]\''
188,118,386,812,14000,42689,17490,204,11000000,2004,1000,7.1,1.85,0,'\'(-inf-141489591.767]\''
221,88,0,795,901,128850,3913,604,13000000,1992,888,7.6,1.85,10000,'\'(-inf-141489591.767]\''
66,86,4,424,960,12437,2415,107,11000000,2002,448,5.3,2.35,405,'\'(-inf-141489591.767]\''
80,118,529,472,40000,171882,69746,292,11000000,1993,29000,7.8,2.35,14000,'\'(-inf-141489591.767]\''
25,125,10,109,866,2164,1281,74,17000000,2003,147,7.7,1.85,0,'\'(-inf-141489591.767]\''
169,125,608,579,979,20307,3133,165,11000000,2004,594,7.7,2.35,0,'\'(-inf-141489591.767]\''
70,94,18,183,658,13622,1559,128,11000000,2002,463,5.4,2.35,550,'\'(-inf-141489591.767]\''
15,113,300,787,1000,1761,3072,19,11000000,1995,979,6.2,1.85,174,'\'(-inf-141489591.767]\''
535,104,1000,272,3000,96233,4082,313,11000000,2013,275,7.4,2.35,26000,'\'(-inf-141489591.767]\''
92,95,596,697,1000,17333,3300,153,5000000,2001,835,6.2,2.35,0,'\'(-inf-141489591.767]\''
14,102,8,40,14000,14129,14281,39,11000000,1991,163,5.1,2.2,967,'\'(-inf-141489591.767]\''
78,104,238,22,60,11132,150,86,11000000,2006,35,6.8,1.85,0,'\'(-inf-141489591.767]\''
223,120,365,723,887,105448,3876,321,10700000,1982,770,7.4,2.35,11000,'\'(-inf-141489591.767]\''
160,95,43,357,3000,88529,5286,262,10800000,2008,723,5.8,1.85,0,'\'(-inf-141489591.767]\''
75,118,10,48,172,5772,378,115,15000000,2006,71,6.4,2.35,302,'\'(-inf-141489591.767]\''
20,193,160,860,8000,13998,10822,264,700000000,2006,1000,6,1.85,659,'\'(-inf-141489591.767]\''
105,97,32,327,893,12980,2640,132,14000000,1999,692,6.9,1.85,646,'\'(-inf-141489591.767]\''
120,98,7,507,805,28570,2271,160,7000000,2013,766,5.5,1.85,0,'\'(-inf-141489591.767]\''
108,103,57,132,541,16747,1228,349,10600000,2002,451,5.4,1.85,1000,'\'(-inf-141489591.767]\''
285,161,0,73,273,427357,727,1736,12000000,1968,117,8.3,2.35,24000,'\'(-inf-141489591.767]\''
215,120,14000,548,861,281842,2811,515,10500000,1982,725,7.9,1.85,34000,'\'(141489591.767-380253004.5]\''
81,97,21,499,17000,27689,20312,74,10000000,2007,1000,6.5,1.85,1000,'\'(-inf-141489591.767]\''
5,99,11,327,665,859,2272,31,10500000,1994,446,6.4,1.85,119,'\'(-inf-141489591.767]\''
43,111,58,258,482,2618,1526,111,11000000,2007,362,5.8,2.35,411,'\'(-inf-141489591.767]\''
43,145,0,280,639,3665,1807,57,10818775,2012,377,6.6,1.85,0,'\'(-inf-141489591.767]\''
161,126,835,893,49000,604904,63710,682,10000000,1997,13000,8.3,1.85,31000,'\'(-inf-141489591.767]\''
210,121,163,482,723,142115,3189,614,10000000,2006,651,6.2,1.85,0,'\'(-inf-141489591.767]\''
52,117,425,901,13000,48629,27378,134,10000000,1981,11000,6.9,1.85,0,'\'(-inf-141489591.767]\''
139,98,235,229,4000,70141,5270,385,10000000,2000,464,5.9,1.85,0,'\'(-inf-141489591.767]\''
165,109,65,393,798,17596,2480,94,10000000,2016,465,6.1,1.85,0,'\'(-inf-141489591.767]\''
96,95,7,1000,23000,67115,28734,389,10000000,1999,1000,5.8,2.35,0,'\'(-inf-141489591.767]\''
323,109,304,736,939,86956,3276,275,10000000,2009,906,7.3,2.35,12000,'\'(-inf-141489591.767]\''
190,96,163,448,723,111087,3492,319,10000000,2007,651,5.9,2.35,0,'\'(-inf-141489591.767]\''
173,101,13,368,494,41763,2013,403,10000000,2005,392,5.5,1.85,0,'\'(-inf-141489591.767]\''
46,107,0,685,1000,8962,5264,137,6000000,2006,907,5,2.35,676,'\'(-inf-141489591.767]\''
59,119,17000,638,10000,57831,11895,115,13800000,1986,970,7,2.35,0,'\'(-inf-141489591.767]\''
22,100,65,577,633,44502,3362,46,10000000,1992,613,6.4,2.35,0,'\'(-inf-141489591.767]\''
203,98,70,634,4000,115050,7461,911,10000000,2004,1000,5.9,1.85,4000,'\'(-inf-141489591.767]\''
77,92,221,491,11000,156143,13162,289,12000000,1996,503,7,2.35,0,'\'(-inf-141489591.767]\''
190,90,108,270,1000,86890,1982,985,10000000,2001,322,6.1,1.85,0,'\'(-inf-141489591.767]\''
81,90,65,730,18000,85362,20795,181,10000000,1989,769,6.9,1.85,0,'\'(-inf-141489591.767]\''
56,153,82,139,695,25303,1593,138,10000000,1968,275,7.5,1.85,0,'\'(-inf-141489591.767]\''
264,124,108,186,1000,75306,1898,266,10000000,2011,400,7.3,1.85,48000,'\'(-inf-141489591.767]\''
44,82,6,345,759,6808,2197,38,23000000,2001,563,6.5,2.35,227,'\'(-inf-141489591.767]\''
117,107,750,60,794,101840,1529,193,12305523,1985,531,6.2,2.35,0,'\'(-inf-141489591.767]\''
159,97,19,130,4000,35654,4687,155,10000000,2016,334,6,1.85,20000,'\'(-inf-141489591.767]\''
273,80,66,816,2000,104089,5628,319,10000000,2010,904,6.3,2.35,16000,'\'(-inf-141489591.767]\''
26,85,7,615,723,19284,3712,66,20000000,2002,706,5.8,1.85,981,'\'(-inf-141489591.767]\''
242,97,482,482,852,54190,2426,183,10000000,2015,542,6.1,2.35,29000,'\'(-inf-141489591.767]\''
